Time;     A1;     A2;     A3
0,036717063;10;-0,37;0,23
0,037025609;9,97;-0,34;0,23
0,037334156;10;-0,37;0,2
0,037642703;9,97;-0,37;0,23
0,03795125;10;-0,37;0,23
0,038259796;9,97;-0,34;0,23
0,038568343;9,97;-0,37;0,23
0,03887689;9,97;-0,34;0,29
0,039185437;10;-0,34;0,32
0,039493983;10,03;-0,34;0,32
0,03980253;10;-0,4;0,34
0,040111077;9,97;-0,37;0,34
0,040419624;10;-0,37;0,34
0,04072817;9,97;-0,37;0,32
0,041036717;10;-0,4;0,32
0,041345264;9,97;-0,37;0,32
0,041653811;9,97;-0,34;0,29
0,041962357;10,03;-0,37;0,26
0,042270904;10;-0,37;0,2
0,042579451;9,97;-0,37;0,23
0,042887998;9,97;-0,37;0,23
0,043196544;9,94;-0,4;0,23
0,043505091;9,97;-0,34;0,29
0,043813638;10;-0,4;0,34
0,044122185;9,97;-0,4;0,32
0,044430731;10,03;-0,34;0,34
0,044739278;10,06;-0,4;0,32
0,045047825;9,97;-0,37;0,32
0,045356371;10;-0,37;0,34
0,045664918;10,03;-0,37;0,32
0,045973465;10;-0,37;0,32
0,046282012;9,97;-0,37;0,29
0,046590558;10;-0,4;0,32
0,046899105;9,97;-0,37;0,23
0,047207652;10;-0,37;0,17
0,047516199;9,97;-0,37;0,23
0,047824745;9,97;-0,34;0,23
0,048133292;9,97;-0,37;0,26
0,048441839;10;-0,37;0,29
0,048750386;10,03;-0,37;0,32
0,049058932;10;-0,37;0,32
0,049367479;10,03;-0,37;0,37
0,049676026;10;-0,4;0,34
0,049984573;9,97;-0,37;0,32
0,050293119;10;-0,37;0,34
0,050601666;9,97;-0,37;0,29
0,050910213;9,97;-0,37;0,26
0,05121876;9,97;-0,34;0,23
0,051527306;9,97;-0,4;0,23
0,051835853;9,97;-0,4;0,23
0,0521444;9,97;-0,37;0,23
0,052452947;9,97;-0,34;0,26
0,052761493;10;-0,37;0,29
0,05307004;9,97;-0,37;0,32
0,053378587;10;-0,4;0,32
0,053687134;10,03;-0,4;0,34
0,05399568;10,06;-0,4;0,32
0,054304227;10,03;-0,37;0,32
0,054612774;10;-0,37;0,32
0,054921321;9,97;-0,4;0,34
0,055229867;9,97;-0,37;0,29
0,055538414;9,97;-0,37;0,23
0,055846961;9,97;-0,34;0,23
0,056155508;10;-0,34;0,23
0,056464054;9,97;-0,37;0,2
0,056772601;9,94;-0,37;0,2
0,057081148;10;-0,37;0,2
0,057389695;10,03;-0,37;0,26
0,057698241;10;-0,37;0,29
0,058006788;9,97;-0,34;0,29
0,058315335;10;-0,34;0,32
0,058623882;10,03;-0,37;0,32
0,058932428;10,03;-0,37;0,32
0,059240975;10;-0,37;0,32
0,059549522;9,97;-0,34;0,34
0,059858068;10;-0,37;0,32
0,060166615;9,97;-0,37;0,26
0,060475162;10;-0,34;0,26
0,060783709;9,97;-0,37;0,29
0,061092255;10;-0,37;0,26
0,061400802;9,97;-0,37;0,2
0,061709349;10;-0,34;0,23
0,062017896;9,97;-0,34;0,2
0,062326442;9,94;-0,37;0,23
0,062634989;10;-0,37;0,32
0,062943536;10,03;-0,37;0,32
0,063252083;10;-0,34;0,32
0,063560629;9,97;-0,37;0,32
0,063869176;10;-0,34;0,34
0,064177723;9,97;-0,34;0,34
0,06448627;9,97;-0,37;0,32
0,064794816;10;-0,37;0,32
0,065103363;9,97;-0,4;0,23
0,06541191;9,97;-0,37;0,2
0,065720457;9,97;-0,37;0,2
0,066029003;9,97;-0,34;0,23
0,06633755;10;-0,34;0,26
0,066646097;10,03;-0,37;0,2
0,066954644;10;-0,37;0,26
0,06726319;10,03;-0,37;0,32
0,067571737;10;-0,4;0,34
0,067880284;10,03;-0,4;0,32
0,068188831;10,06;-0,34;0,32
0,068497377;10,03;-0,4;0,34
0,068805924;10;-0,4;0,32
0,069114471;10,03;-0,37;0,32
0,069423018;10,03;-0,37;0,29
0,069731564;10;-0,37;0,26
0,070040111;9,97;-0,37;0,2
0,070348658;9,97;-0,37;0,23
0,070657205;9,97;-0,4;0,23
0,070965751;9,97;-0,4;0,2
0,071274298;9,97;-0,37;0,26
0,071582845;9,97;-0,4;0,29
0,071891392;9,97;-0,4;0,26
0,072199938;10,03;-0,37;0,32
0,072508485;10;-0,37;0,34
0,072817032;9,97;-0,4;0,34
0,073125579;10;-0,37;0,34
0,073434125;10,06;-0,4;0,32
0,073742672;10;-0,37;0,32
0,074051219;9,97;-0,34;0,29
0,074359766;10;-0,4;0,26
0,074668312;9,97;-0,37;0,23
0,074976859;9,97;-0,37;0,26
0,075285406;10;-0,34;0,2
0,075593952;9,97;-0,37;0,23
0,075902499;10;-0,37;0,23
0,076211046;9,97;-0,34;0,26
0,076519593;9,97;-0,37;0,29
0,076828139;9,97;-0,37;0,34
0,077136686;10;-0,4;0,32
0,077445233;10,06;-0,4;0,34
0,07775378;10,03;-0,4;0,32
0,078062326;10;-0,4;0,32
0,078370873;10,03;-0,4;0,32
0,07867942;10;-0,34;0,32
0,078987967;9,97;-0,37;0,32
0,079296513;9,97;-0,4;0,29
0,07960506;9,97;-0,37;0,26
0,079913607;10;-0,37;0,2
0,080222154;9,97;-0,37;0,23
0,0805307;9,97;-0,37;0,2
0,080839247;10;-0,37;0,26
0,081147794;9,97;-0,4;0,29
0,081456341;10;-0,34;0,32
0,081764887;9,97;-0,37;0,32
0,082073434;10;-0,4;0,34
0,082381981;10,03;-0,37;0,34
0,082690528;10;-0,4;0,34
0,082999074;9,97;-0,37;0,32
0,083307621;10;-0,37;0,34
0,083616168;10,03;-0,34;0,29
0,083924715;10;-0,37;0,26
0,084233261;9,97;-0,34;0,23
0,084541808;9,97;-0,37;0,2
0,084850355;9,97;-0,34;0,17
0,085158902;9,97;-0,37;0,23
0,085467448;9,97;-0,37;0,2
0,085775995;9,97;-0,37;0,23
0,086084542;9,97;-0,37;0,29
0,086393089;10;-0,4;0,32
0,086701635;9,97;-0,34;0,34
0,087010182;9,97;-0,37;0,34
0,087318729;10;-0,37;0,32
0,087627276;10,03;-0,37;0,32
0,087935822;10,06;-0,37;0,34
0,088244369;9,97;-0,34;0,29
0,088552916;9,97;-0,37;0,26
0,088861463;9,97;-0,37;0,2
0,089170009;9,97;-0,37;0,2
0,089478556;9,94;-0,37;0,2
0,089787103;9,94;-0,37;0,23
0,090095649;9,97;-0,37;0,2
0,090404196;9,97;-0,37;0,23
0,090712743;10;-0,34;0,32
0,09102129;9,97;-0,37;0,32
0,091329836;10;-0,4;0,34
0,091638383;10,03;-0,37;0,34
0,09194693;10,03;-0,4;0,34
0,092255477;10;-0,4;0,29
0,092564023;9,97;-0,37;0,32
0,09287257;10;-0,37;0,29
0,093181117;9,97;-0,34;0,26
0,093489664;9,97;-0,37;0,23
0,09379821;10;-0,34;0,23
0,094106757;9,97;-0,37;0,2
0,094415304;10;-0,37;0,23
0,094723851;9,97;-0,37;0,26
0,095032397;9,97;-0,37;0,23
0,095340944;10;-0,4;0,26
0,095649491;9,97;-0,37;0,29
0,095958038;10;-0,37;0,34
0,096266584;10,03;-0,37;0,32
0,096575131;10;-0,37;0,29
0,096883678;9,97;-0,37;0,32
0,097192225;10;-0,34;0,32
0,097500771;9,97;-0,37;0,32
0,097809318;9,97;-0,37;0,32
0,098117865;10;-0,37;0,23
0,098426412;9,97;-0,34;0,23
0,098734958;9,97;-0,37;0,23
0,099043505;10;-0,37;0,23
0,099352052;9,97;-0,34;0,23
0,099660599;10;-0,37;0,23
0,099969145;10,03;-0,37;0,23
0,100277692;10;-0,4;0,29
0,100586239;9,97;-0,4;0,32
0,100894786;10,06;-0,37;0,29
0,101203332;10,03;-0,37;0,34
0,101511879;10;-0,37;0,34
0,101820426;9,97;-0,37;0,34
0,102128973;10;-0,37;0,32
0,102437519;10,03;-0,37;0,29
0,102746066;10;-0,34;0,26
0,103054613;9,94;-0,37;0,2
0,10336316;9,97;-0,37;0,2
0,103671706;9,97;-0,37;0,2
0,103980253;9,94;-0,4;0,23
0,1042888;9,97;-0,37;0,2
0,104597346;10;-0,4;0,26
0,104905893;9,97;-0,37;0,29
0,10521444;10;-0,37;0,34
0,105522987;9,97;-0,34;0,34
0,105831533;9,97;-0,37;0,34
0,10614008;10;-0,37;0,34
0,106448627;9,97;-0,37;0,32
0,106757174;9,97;-0,4;0,32
0,10706572;9,97;-0,37;0,29
0,107374267;9,94;-0,37;0,26
0,107682814;10;-0,37;0,2
0,107991361;10,03;-0,37;0,2
0,108299907;9,94;-0,34;0,23
0,108608454;9,97;-0,37;0,23
0,108917001;10;-0,34;0,23
0,109225548;9,97;-0,37;0,29
0,109534094;10;-0,37;0,32
0,109842641;10,03;-0,37;0,32
0,110151188;10;-0,37;0,37
0,110459735;9,97;-0,4;0,34
0,110768281;10,06;-0,37;0,29
0,111076828;10,03;-0,4;0,32
0,111385375;10;-0,37;0,32
0,111693922;10,03;-0,37;0,26
0,112002468;10;-0,37;0,23
0,112311015;9,97;-0,37;0,23
0,112619562;9,97;-0,37;0,2
0,112928109;9,94;-0,34;0,23
0,113236655;9,97;-0,34;0,26
0,113545202;10;-0,34;0,23
0,113853749;9,97;-0,37;0,26
0,114162296;10;-0,37;0,29
0,114470842;9,97;-0,37;0,32
0,114779389;10;-0,4;0,29
0,115087936;10,03;-0,37;0,32
0,115396483;10;-0,37;0,34
0,115705029;9,97;-0,37;0,32
0,116013576;10;-0,37;0,32
0,116322123;9,97;-0,37;0,29
0,11663067;10;-0,37;0,26
0,116939216;9,97;-0,37;0,23
0,117247763;9,94;-0,34;0,26
0,11755631;9,97;-0,37;0,23
0,117864857;9,97;-0,34;0,23
0,118173403;10;-0,34;0,2
0,11848195;10,03;-0,37;0,26
0,118790497;10;-0,34;0,29
0,119099044;9,97;-0,37;0,32
0,11940759;10;-0,37;0,32
0,119716137;10,03;-0,34;0,34
0,120024684;10;-0,37;0,32
0,12033323;10,03;-0,37;0,29
0,120641777;10,03;-0,37;0,29
0,120950324;9,97;-0,37;0,29
0,121258871;10;-0,37;0,32
0,121567417;10,03;-0,37;0,29
0,121875964;10;-0,37;0,26
0,122184511;9,97;-0,37;0,2
0,122493058;9,97;-0,34;0,23
0,122801604;10;-0,37;0,23
0,123110151;9,97;-0,34;0,23
0,123418698;9,97;-0,37;0,23
0,123727245;10;-0,37;0,26
0,124035791;9,97;-0,37;0,29
0,124344338;10;-0,37;0,32
0,124652885;10,06;-0,4;0,34
0,124961432;10,03;-0,37;0,34
0,125269978;10;-0,4;0,34
0,125578525;10,03;-0,37;0,32
0,125887072;10;-0,37;0,32
0,126195619;9,97;-0,37;0,26
0,126504165;10;-0,37;0,2
0,126812712;9,97;-0,4;0,2
0,127121259;9,97;-0,37;0,2
0,127429806;9,94;-0,37;0,23
0,127738352;9,97;-0,34;0,23
0,128046899;9,97;-0,37;0,26
0,128355446;10;-0,34;0,29
0,128663993;10,03;-0,37;0,32
0,128972539;10,06;-0,37;0,34
0,129281086;10,03;-0,37;0,34
0,129589633;10;-0,37;0,34
0,12989818;9,97;-0,37;0,32
0,130206726;10;-0,37;0,32
0,130515273;9,97;-0,37;0,29
0,13082382;9,97;-0,34;0,26
0,131132367;10;-0,37;0,2
0,131440913;9,97;-0,37;0,23
0,13174946;10;-0,34;0,2
0,132058007;9,97;-0,37;0,23
0,132366554;9,97;-0,34;0,23
0,1326751;9,97;-0,37;0,26
0,132983647;10;-0,34;0,32
0,133292194;9,97;-0,37;0,34
0,133600741;10;-0,37;0,34
0,133909287;9,97;-0,4;0,34
0,134217834;10;-0,37;0,29
0,134526381;10,03;-0,4;0,32
0,134834927;10;-0,37;0,29
0,135143474;9,94;-0,37;0,26
0,135452021;9,97;-0,37;0,29
0,135760568;10;-0,34;0,26
0,136069114;9,94;-0,37;0,23
0,136377661;9,97;-0,37;0,26
0,136686208;9,97;-0,37;0,23
0,136994755;9,97;-0,34;0,26
0,137303301;10;-0,4;0,23
0,137611848;9,97;-0,37;0,23
0,137920395;9,97;-0,37;0,29
0,138228942;9,97;-0,37;0,34
0,138537488;9,97;-0,4;0,32
0,138846035;10;-0,37;0,34
0,139154582;10,03;-0,37;0,32
0,139463129;10;-0,37;0,32
0,139771675;9,97;-0,4;0,29
0,140080222;10;-0,37;0,32
0,140388769;9,97;-0,34;0,29
0,140697316;9,97;-0,37;0,26
0,141005862;9,97;-0,34;0,2
0,141314409;9,94;-0,37;0,2
0,141622956;9,97;-0,34;0,23
0,141931503;9,97;-0,37;0,23
0,142240049;10;-0,37;0,26
0,142548596;9,97;-0,34;0,29
0,142857143;10;-0,37;0,34
0,14316569;9,97;-0,37;0,34
0,143474236;10;-0,4;0,34
0,143782783;10,03;-0,37;0,32
0,14409133;10;-0,37;0,34
0,144399877;9,97;-0,4;0,29
0,144708423;10;-0,37;0,26
0,14501697;9,97;-0,37;0,23
0,145325517;9,97;-0,37;0,23
0,145634064;10;-0,37;0,2
0,14594261;9,97;-0,37;0,23
0,146251157;9,97;-0,37;0,2
0,146559704;9,97;-0,37;0,26
0,146868251;10;-0,37;0,29
0,147176797;9,97;-0,37;0,32
0,147485344;10;-0,34;0,32
0,147793891;10,03;-0,37;0,37
0,148102438;10,06;-0,4;0,34
0,148410984;10,03;-0,37;0,37
0,148719531;9,97;-0,37;0,34
0,149028078;10,06;-0,37;0,29
0,149336624;10;-0,37;0,23
0,149645171;9,94;-0,34;0,2
0,149953718;9,97;-0,37;0,2
0,150262265;9,97;-0,34;0,23
0,150570811;9,94;-0,37;0,2
0,150879358;9,97;-0,37;0,23
0,151187905;9,97;-0,34;0,23
0,151496452;9,97;-0,37;0,26
0,151804998;9,97;-0,34;0,32
0,152113545;10;-0,37;0,34
0,152422092;9,97;-0,37;0,32
0,152730639;10;-0,37;0,37
0,153039185;9,97;-0,37;0,37
0,153347732;9,97;-0,37;0,32
0,153656279;9,97;-0,34;0,32
0,153964826;9,97;-0,4;0,29
0,154273372;9,97;-0,4;0,26
0,154581919;9,97;-0,34;0,29
0,154890466;10;-0,37;0,23
0,155199013;9,97;-0,37;0,2
0,155507559;9,97;-0,37;0,23
0,155816106;9,94;-0,37;0,2
0,156124653;9,97;-0,37;0,26
0,1564332;10;-0,34;0,29
0,156741746;9,97;-0,37;0,32
0,157050293;10;-0,37;0,32
0,15735884;10,03;-0,34;0,34
0,157667387;10,03;-0,4;0,34
0,157975933;9,97;-0,37;0,34
0,15828448;9,97;-0,4;0,29
0,158593027;10;-0,4;0,29
0,158901574;9,94;-0,37;0,26
0,15921012;9,94;-0,4;0,23
0,159518667;9,94;-0,37;0,26
0,159827214;9,94;-0,37;0,2
0,160135761;10;-0,34;0,23
0,160444307;9,97;-0,37;0,23
0,160752854;9,97;-0,37;0,26
0,161061401;9,97;-0,34;0,29
0,161369948;10;-0,37;0,32
0,161678494;9,97;-0,37;0,32
0,161987041;10;-0,37;0,37
0,162295588;9,97;-0,37;0,34
0,162604135;9,97;-0,37;0,37
0,162912681;10;-0,37;0,32
0,163221228;9,97;-0,4;0,32
0,163529775;9,97;-0,4;0,29
0,163838322;9,97;-0,37;0,26
0,164146868;9,97;-0,37;0,23
0,164455415;9,97;-0,37;0,26
0,164763962;9,97;-0,4;0,23
0,165072508;9,97;-0,37;0,26
0,165381055;10;-0,34;0,23
0,165689602;9,97;-0,37;0,26
0,165998149;9,97;-0,37;0,32
0,166306695;9,97;-0,4;0,34
0,166615242;9,97;-0,37;0,32
0,166923789;9,97;-0,37;0,34
0,167232336;9,97;-0,4;0,34
0,167540882;9,97;-0,37;0,32
0,167849429;9,97;-0,4;0,26
0,168157976;10;-0,37;0,23
0,168466523;9,97;-0,37;0,26
0,168775069;9,97;-0,37;0,2
0,169083616;9,97;-0,37;0,23
0,169392163;9,97;-0,37;0,23
0,16970071;9,97;-0,37;0,23
0,170009256;10;-0,4;0,23
0,170317803;9,97;-0,37;0,23
0,17062635;9,97;-0,4;0,26
0,170934897;9,97;-0,37;0,29
0,171243443;10;-0,37;0,34
0,17155199;9,97;-0,37;0,34
0,171860537;10;-0,37;0,34
0,172169084;10,03;-0,37;0,34
0,17247763;10;-0,37;0,29
0,172786177;9,97;-0,37;0,26
0,173094724;9,97;-0,4;0,29
0,173403271;9,97;-0,37;0,23
0,173711817;9,97;-0,34;0,2
0,174020364;10;-0,37;0,26
0,174328911;9,97;-0,34;0,2
0,174637458;9,97;-0,37;0,23
0,174946004;9,97;-0,34;0,32
0,175254551;10;-0,37;0,32
0,175563098;9,97;-0,37;0,32
0,175871645;9,97;-0,4;0,34
0,176180191;10;-0,4;0,29
0,176488738;9,97;-0,37;0,26
0,176797285;10;-0,4;0,29
0,177105832;9,97;-0,37;0,32
0,177414378;9,97;-0,37;0,29
0,177722925;10;-0,37;0,26
0,178031472;9,97;-0,37;0,2
0,178340019;10;-0,34;0,2
0,178648565;9,97;-0,37;0,2
0,178957112;9,97;-0,37;0,2
0,179265659;9,97;-0,34;0,2
0,179574205;10;-0,37;0,23
0,179882752;9,97;-0,37;0,29
0,180191299;10;-0,4;0,29
0,180499846;9,97;-0,4;0,29
0,180808392;9,97;-0,37;0,32
0,181116939;9,97;-0,37;0,32
0,181425486;9,97;-0,34;0,34
0,181734033;9,97;-0,37;0,32
0,182042579;9,97;-0,34;0,32
0,182351126;10;-0,37;0,29
0,182659673;9,97;-0,34;0,26
0,18296822;10;-0,37;0,23
0,183276766;9,97;-0,37;0,26
0,183585313;9,97;-0,37;0,2
0,18389386;9,97;-0,37;0,23
0,184202407;10;-0,37;0,23
0,184510953;9,97;-0,37;0,26
0,1848195;10;-0,4;0,29
0,185128047;9,97;-0,37;0,32
0,185436594;10;-0,37;0,32
0,18574514;10,03;-0,37;0,34
0,186053687;10;-0,37;0,34
0,186362234;10,03;-0,34;0,32
0,186670781;10;-0,37;0,32
0,186979327;9,97;-0,34;0,29
0,187287874;10;-0,37;0,26
0,187596421;9,94;-0,34;0,2
0,187904968;9,94;-0,37;0,2
0,188213514;10;-0,37;0,2
0,188522061;9,97;-0,37;0,2
0,188830608;9,97;-0,34;0,23
0,189139155;9,97;-0,37;0,23
0,189447701;10;-0,34;0,34
0,189756248;9,97;-0,37;0,34
0,190064795;9,97;-0,34;0,34
0,190373342;9,97;-0,37;0,34
0,190681888;9,97;-0,37;0,34
0,190990435;9,97;-0,4;0,32
0,191298982;9,97;-0,4;0,32
0,191607529;10;-0,37;0,29
0,191916075;9,97;-0,37;0,23
0,192224622;9,97;-0,34;0,2
0,192533169;9,94;-0,37;0,23
0,192841716;9,97;-0,34;0,2
0,193150262;9,97;-0,37;0,2
0,193458809;10;-0,34;0,26
0,193767356;10;-0,37;0,29
0,194075902;9,97;-0,4;0,34
0,194384449;10;-0,37;0,32
0,194692996;10,03;-0,37;0,34
0,195001543;10;-0,37;0,34
0,195310089;10,03;-0,4;0,37
0,195618636;10;-0,37;0,32
0,195927183;9,97;-0,4;0,32
0,19623573;10;-0,37;0,29
0,196544276;9,97;-0,37;0,26
0,196852823;10;-0,34;0,2
0,19716137;9,97;-0,37;0,2
0,197469917;9,97;-0,37;0,2
0,197778463;9,97;-0,37;0,26
0,19808701;9,97;-0,4;0,23
0,198395557;9,94;-0,37;0,26
0,198704104;9,97;-0,37;0,29
0,19901265;10;-0,37;0,32
0,199321197;9,97;-0,4;0,32
0,199629744;10;-0,37;0,34
0,199938291;10,03;-0,4;0,32
0,200246837;9,97;-0,34;0,32
0,200555384;9,97;-0,37;0,29
0,200863931;10;-0,37;0,32
0,201172478;9,97;-0,37;0,29
0,201481024;9,97;-0,37;0,26
0,201789571;10;-0,37;0,23
0,202098118;9,97;-0,34;0,26
0,202406665;9,97;-0,37;0,26
0,202715211;9,97;-0,34;0,23
0,203023758;10;-0,4;0,26
0,203332305;9,97;-0,4;0,29
0,203640852;9,97;-0,37;0,32
0,203949398;10;-0,37;0,29
0,204257945;9,97;-0,4;0,32
0,204566492;10;-0,37;0,34
0,204875039;9,97;-0,4;0,32
0,205183585;10;-0,34;0,32
0,205492132;10;-0,37;0,29
0,205800679;9,97;-0,4;0,29
0,206109226;10;-0,37;0,26
0,206417772;9,97;-0,4;0,2
0,206726319;9,97;-0,37;0,23
0,207034866;9,97;-0,37;0,23
0,207343413;9,97;-0,34;0,23
0,207651959;9,97;-0,37;0,2
0,207960506;9,97;-0,37;0,26
0,208269053;10;-0,37;0,32
0,2085776;10,03;-0,34;0,34
0,208886146;10;-0,37;0,34
0,209194693;9,97;-0,34;0,37
0,20950324;10,03;-0,37;0,37
0,209811786;10;-0,37;0,34
0,210120333;9,97;-0,37;0,34
0,21042888;10;-0,37;0,29
0,210737427;9,97;-0,4;0,23
0,211045973;9,97;-0,37;0,23
0,21135452;9,97;-0,34;0,2
0,211663067;9,97;-0,37;0,2
0,211971614;9,94;-0,34;0,23
0,21228016;9,97;-0,37;0,23
0,212588707;9,97;-0,37;0,26
0,212897254;9,97;-0,34;0,32
0,213205801;10;-0,37;0,34
0,213514347;10,03;-0,37;0,32
0,213822894;10,06;-0,4;0,34
0,214131441;10,03;-0,4;0,34
0,214439988;10;-0,37;0,32
0,214748534;9,97;-0,37;0,32
0,215057081;9,97;-0,37;0,29
0,215365628;9,97;-0,37;0,26
0,215674175;9,94;-0,4;0,23
0,215982721;9,94;-0,37;0,23
0,216291268;9,97;-0,37;0,23
0,216599815;9,97;-0,37;0,2
0,216908362;10;-0,37;0,26
0,217216908;10,03;-0,37;0,29
0,217525455;10;-0,37;0,29
0,217834002;9,97;-0,37;0,32
0,218142549;10;-0,37;0,32
0,218451095;10,03;-0,4;0,32
0,218759642;10,03;-0,37;0,32
0,219068189;9,97;-0,37;0,32
0,219376736;10;-0,37;0,32
0,219685282;9,97;-0,37;0,29
0,219993829;9,97;-0,37;0,26
0,220302376;9,97;-0,34;0,23
0,220610923;9,97;-0,37;0,26
0,220919469;9,97;-0,37;0,23
0,221228016;9,97;-0,37;0,2
0,221536563;9,97;-0,37;0,23
0,22184511;9,97;-0,4;0,23
0,222153656;10;-0,37;0,26
0,222462203;9,97;-0,37;0,29
0,22277075;9,97;-0,37;0,34
0,223079297;10;-0,4;0,32
0,223387843;9,97;-0,37;0,32
0,22369639;9,97;-0,34;0,34
0,224004937;10,03;-0,4;0,32
0,224313483;10,06;-0,37;0,34
0,22462203;9,97;-0,37;0,29
0,224930577;9,97;-0,37;0,26
0,225239124;9,97;-0,37;0,2
0,22554767;10;-0,37;0,2
0,225856217;9,97;-0,4;0,23
0,226164764;10;-0,37;0,2
0,226473311;10,03;-0,34;0,23
0,226781857;9,97;-0,37;0,29
0,227090404;9,97;-0,37;0,32
0,227398951;10,06;-0,4;0,32
0,227707498;10,03;-0,37;0,34
0,228016044;10;-0,37;0,34
0,228324591;9,97;-0,37;0,32
0,228633138;10;-0,4;0,32
0,228941685;9,97;-0,37;0,32
0,229250231;9,97;-0,37;0,26
0,229558778;9,97;-0,34;0,23
0,229867325;9,97;-0,37;0,23
0,230175872;9,94;-0,37;0,2
0,230484418;9,97;-0,37;0,2
0,230792965;9,97;-0,37;0,23
0,231101512;9,94;-0,34;0,23
0,231410059;10;-0,37;0,26
0,231718605;10,03;-0,37;0,29
0,232027152;10;-0,4;0,34
0,232335699;10,03;-0,34;0,32
0,232644246;10,06;-0,37;0,32
0,232952792;10,03;-0,4;0,34
0,233261339;10;-0,4;0,32
0,233569886;9,97;-0,4;0,32
0,233878433;10;-0,37;0,29
0,234186979;10;-0,37;0,26
